0,1,y
71.44438840608395,-2.4495218882085923,75
73.65863652629812,-29.66964469266564,73
71.87788619243872,-30.69331884381014,70
68.98903489015328,-31.382111701324856,67
66.00065725896118,-30.777327768177827,63
62.156072172720876,-29.633782051721493,59
58.24433399264005,-27.280283020619642,56
55.25947216203101,-23.42343685197425,52
51.528750435615294,-19.834312216288346,48
47.71378652458485,-15.746490963268808,45
44.79914023460427,-10.675160059994145,41
41.117803382069404,-6.238393781390965,37
37.33730312264025,-1.5600445399860712,34
34.44661373413086,3.9216278535001736,29
29.890457648251576,8.11298200144995,29
29.57892607749209,15.54173061558204,29
29.806715823522637,21.424474879066107,28
29.143278952304964,25.10689691063686,26
27.422079160179397,27.438660814144114,26
27.330367968160964,30.80613369567734,26
27.43833960314315,33.421905909715356,27
28.43139869685135,35.811361940133686,27
28.614186276096397,36.672545195079856,27
28.662251618592546,37.14344456503479,29
30.46586368097397,38.503969611089595,30
31.585586027871322,38.359631338261025,32
33.47552557935957,38.25390174614082,33
34.55273821676613,36.92438116025926,35
36.397316111753554,35.970800423954266,39
40.11431072986173,35.62897076541832,43
44.04092020314198,33.993849304813736,46
47.05227233613636,30.6626706618115,50
50.804049929648976,27.445332982924956,53
53.74256087684449,23.08584739404971,57
57.451059694309706,19.16132699293938,61
61.25202059283857,14.840701225374385,65
65.04864843670283,10.138543946163715,68
67.9401468652214,4.624152950289625,70
69.82087215852742,-1.1836770602624291,74
73.37287262024009,-5.20095180407501,75
74.48094028010918,-11.028207900470651,78
77.06342356388424,-14.86148227473107,80
78.97204862145995,-19.10892866306477,81
79.90703457633774,-23.56692838202251,82
80.73703534959967,-27.267011044581707,82
80.69169118500277,-30.82473154877646,82
80.56330058664008,-33.45535137443612,82
80.45905667776256,-35.30770406487808,81
79.49285659318235,-37.12855805777096,80
78.44121465539848,-38.11614376058072,78
76.51866226237011,-38.925682909534544,77
75.40633954263896,-38.25285184942711,74
72.64432817481149,-38.28311799778032,73
71.47462735792017,-36.24011498831957,70
68.75469873203734,-35.1843952955356,67
65.84428593044609,-33.422648771671625,63
62.048100798093486,-31.477862486685478,60
59.06075789079148,-28.03417944789862,56
55.31544205613679,-24.752543195635493,52
51.48839152733075,-20.880655857136702,48
47.67362137275084,-16.489509428053623,45
44.76952649502038,-11.190897126572887,42
41.98858103698069,-6.063521278073971,38
38.32254613104225,-1.7114586731514065,36
36.32339528837981,3.946991982940748,32
32.75424367023692,7.962198141789937,31
31.644445816564758,13.805101034782027,29
29.953662867672655,18.17993701573527,27
28.15354342795605,21.998996428495115,27
28.105731580792515,26.55902221118231,27
28.25978331203481,30.03239946505841,25
26.613247355256757,31.4369700908853,26
27.38801785231787,34.56462208344461,26
27.5746273760578,36.18622619932166,26
27.649627173443864,37.22630371277493,27
28.58443293975723,38.461138296855154,29
30.503838935906092,39.56580768226541,30
31.626318343830974,39.12110612349442,33
34.39730709163301,39.31353410663619,35
36.464985362101544,37.91387414481036,38
39.29755995941122,36.49978856447072,41
42.2067119273572,34.36132228629539,44
45.09830183347895,31.60602987324218,47
47.96644616619058,28.400134193726355,51
51.708054493379336,25.408830487322813,55
55.54511902768723,21.763376039456418,59
59.36861502383614,17.53019945406794,62
62.279123077898824,12.342745882607943,64
64.17330418935464,6.765579012690736,69
68.62594798122116,3.4360316026084172,72
71.63114662450674,-1.6621520091614121,74
73.53809348068036,-7.258583785643322,76
75.31719520615162,-12.201960771791386,78
77.10646654332459,-16.52988445030565,79
78.0267547510126,-20.934770441642105,81
79.74855987549942,-24.05121668456787,81
79.81306474302772,-28.00806108871767,82
80.57323419728799,-30.511947475876738,81
79.67108138923753,-33.63527031386524,80
78.58043028969671,-35.66342352001701,80
78.40045841694028,-36.16082581119873,79
77.4740537559995,-36.88844357552262,77
75.5732886502133,-37.617456293850466,75
73.5742446525866,-37.43930936068368,73
71.59726605527474,-36.48113730484003,69
67.86693751444709,-36.01494218812735,66
64.83466556026123,-33.74536500963811,63
61.93535235807201,-30.774650835884486,59
58.18249659001123,-27.929616445352618,56
55.23073993699277,-23.851912712566737,52
51.511213372773405,-20.124785848839206,49
48.593517550927345,-15.41541743467712,47
46.68217273706705,-10.187311750988627,42
42.21566415835344,-7.103773942766454,38
38.30896198785276,-2.709344848019381,34
34.504298621169035,2.1477853951999237,32
32.50881407445735,8.316006847112568,31
31.632024535630254,14.299820819970567,29
29.969695106839055,18.56433745217529,27
28.168652868277338,22.27481684017083,27
28.116908447420276,26.753089051847486,26
27.376226680331897,29.63775061035886,26
27.40223617517419,32.50027700323343,26
27.50431777109549,34.623800172035295,26
27.58838155074482,36.12176511142441,26
27.648661334399215,37.163186953771344,28
29.473362615058214,38.940988858214425,29
30.60992471232849,39.093763757531654,30
31.620516643062345,38.666411692901136,32
33.48966603943901,38.4508318393433,34
35.45225660881634,37.585785301203046,36
37.40160965659952,36.14477031831318,40
41.11253878212842,35.34482378734947,43
44.13135069222627,32.844489627396726,47
47.912570526473615,30.24054019422473,50
50.87557341776031,26.317458802153,54
54.60170046471566,22.697477883616546,58
58.41512278971837,18.59068052814545,61
61.32899916028905,13.507316416792307,64
64.11851461348009,8.534123185213124,68
67.79062607505013,4.2872806120737925,71
70.68555757797476,-0.7665774730381771,73
72.58292491969384,-6.227022540628495,76
75.25727267673507,-10.528562021499198,79
78.05017318094109,-14.685572787683629,80
79.07728450325081,-19.9027873313912,81
79.8899328003639,-24.262851993593728,81
79.81977593850432,-28.301846501629086,82
80.56346673082753,-30.74267999606719,82
80.55339974219439,-33.27126796224052,82
80.46444287844609,-35.16055689145371,81
79.49851424845532,-37.023139690309044,80
78.44555385166534,-38.040505629056355,78
76.52188592904047,-38.87026752980183,76
74.51719316635021,-38.74361221082163,74
72.53784853971712,-37.81893696931606,71
69.69752285068012,-36.84619067205049,69
67.66359801132397,-34.503225171018435,65
63.97565971646985,-32.94465609487557,61
60.0944165342316,-30.420936487114382,57
56.22730659226562,-26.991392131781886,54
53.284630219876604,-22.363666841543555,50
49.58499023988246,-18.234709708463967,47
46.683394140433684,-13.240102649930309,43
43.00065347750881,-8.873986007215253,39
39.217576472296265,-4.247002618906178,36
36.32481767252215,1.1981048802117746,34
34.44143076334064,6.952946229850384,31
31.778715697644316,11.46224464241251,30
30.777006814762327,16.823076341689557,29
29.971840929259926,21.266045534767365,27
28.262817928844168,24.301239026493032,27
28.19690274490359,28.187332013480056,26
27.434186362598485,30.640364716833965,25
26.55146535620918,32.66826981431557,25
26.533147319297445,35.016261340925944,27
28.395717881817056,37.854430989301676,27
28.681367673637553,38.235155840410634,28
29.614485323751058,38.77866298025386,29
30.618300112266343,38.83680032532032,31
32.503596798403905,38.991152244253094,34
35.372148464365566,38.9193717627725,37
38.331735216760606,37.757401515688684,40
41.26223537110894,35.68600349457677,44
45.04960798419828,33.48881312668622,47
48.02740177689605,29.8658343154641,50
50.87396757037165,25.926483531700878,55
55.47933445151715,22.934678129794797,58
58.511623102989496,17.94683452118908,62
62.20762779910105,13.46145965870308,66
65.98771341609614,8.729465463923022,69
68.8766005018548,3.209700576936834,71
70.7570217519804,-2.5972280470164115,74
73.41763775086632,-7.1426772328933685,77
76.20056768331831,-11.47180432326809,78
77.22054024851249,-16.811490944969155,80
78.91971148557941,-20.725726200091486,81
79.84547275080726,-24.7331067052638,81
79.79886758825853,-28.614728314082818,81
79.65918088975977,-31.485740122901138,82
80.43676314599291,-32.97995523254758,82
80.4629001212764,-34.83165212545529,81
79.50998760393489,-36.77148080049765,79
77.56410555057397,-38.390893933344984,77
75.52969729651625,-38.836684228870716,76
74.41881951540195,-37.78524537358222,73
71.67015456790757,-37.53200119126862,70
68.72897394526875,-36.345373165397774,68
66.69240715597296,-33.746307494850754,64
63.01332844682589,-31.9892238990983,61
60.03108802083999,-28.798644865346336,57
56.277525624729925,-25.711100922972484,53
52.442926871289565,-21.97669359462952,48
47.73125512712662,-18.210432580542474,45
44.71522605809406,-12.541259169182737,42
41.93594027994567,-7.030331975094025,38
38.283528578132284,-2.3898222121485384,35
35.40445776947355,2.9444102876675755,33
33.51851707318495,8.601909616627465,31
31.743420674401566,13.567514427616398,29
29.955508422261882,17.911516050469356,28
29.035879820848518,22.32658128421515,27
28.205771177739766,25.97732055921213,27
28.24957405075054,29.501270921375085,26
27.485118314902095,31.576586705116146,26
27.480461828927687,33.85147874665917,26
27.559039848203557,35.56277656277665,28
29.40918806670252,37.831736202796996,28
29.673678248157714,37.794735129797964,29
30.58999004370484,38.04182705190132,31
32.473216449989586,38.42270114283635,33
34.45810615834711,37.99472668538079,35
36.424964340348794,36.86207672236027,38
39.25691829689456,35.7468641711639,41
42.176410130873485,33.8335303512006,44
45.07679857002806,31.236384479867382,48
48.8428862502862,28.673099900660198,51
51.805660950732374,24.792655288836087,55
55.5333997123151,21.207502963841883,59
59.348177043699295,17.1250337738324,63
63.154414079875046,12.587685427613922,66
66.05239778915752,7.18440117977215,69
68.8293086604477,1.9879257173489562,72
71.60115992126934,-2.9411999204917723,73
72.5990324556098,-8.723070593599845,76
75.17189685786767,-12.421059405529054,79
77.97567751481662,-16.02822125196175,79
78.13158820325064,-21.37244965946765,80
78.8524739283404,-25.00752669067784,81
79.68975988792651,-27.885858112317322,81
79.67367605128062,-30.834253341434405,79
77.78682926015675,-34.0899307795004,80
78.37543887011496,-34.235094928570604,79
77.53839222640407,-35.42108304868326,77
75.63046844481104,-36.581433363986754,76
74.50736812682918,-36.18653762894978,74
72.62586956978487,-35.88836608332878,71
69.77341571765446,-35.480735431879175,69
67.71881647464961,-33.54733251690437,65
64.0144405413079,-32.27889516995373,62
61.012613945861965,-29.43235724596596,58
57.24526550275929,-26.582254407433993,55
54.292271600885165,-22.48642166458769,51
50.57308494874063,-18.747369471244983,48
47.65596412264831,-14.02720585659485,45
44.85370318708063,-9.320054787053907,42
42.06206931190808,-4.73829945228587,38
38.375998136083496,-0.7856719086105697,34
34.57813900155586,3.5328107656595016,33
33.45578040242935,9.815741067397525,31
31.779320926520903,14.537592719833771,28
29.101371857768893,18.07546441035558,29
29.84692282887473,23.77609545844908,28
29.229125946079908,26.835318675320984,27
28.382067204074513,29.18279763857241,28
29.27004161728075,32.27002783740338,27
28.575135250556198,33.22427101524477,28
29.42977448826734,35.119772093851,28
29.581335699471644,35.737495440836106,29
30.509152510811294,36.58351280558126,31
32.414315551999614,37.402472438446516,33
34.4168263732391,37.285970428695165,35
36.39646070672387,36.37363419729406,38
39.237158489830954,35.40840581490551,42
43.05415879887691,34.12911359179172,45
46.06696581775832,31.169510339919825,49
49.83138811741503,28.222546956227287,53
53.67214389704196,24.58653803910863,55
55.71373191080059,19.30151324785404,59
59.29974946991536,15.520303287386094,63
63.09365179696615,11.426679320813342,70
69.57148623766304,8.486693227160256,70
70.11958333584172,0.19454397590772118,72
71.66820434189317,-5.501842204967206,74
73.40786317843147,-10.183567234441782,76
75.2022207083788,-14.278896225815805,77
76.13120357430255,-18.51228823281321,79
77.85979960062325,-21.508924249457493,81
79.711821090731,-24.32566766293279,81
79.79990457083846,-28.178376102571306,81
79.67459438469768,-31.15677924033695,80
78.66703493466518,-33.80477162050509,80
78.47400950864167,-34.84287583366627,79
77.5272557483254,-35.968234537319056,77
75.61038219162509,-36.98077086508559,75
73.599730174041,-37.002614663614935,73
71.61502713471386,-36.17691911375185,70
68.77059855606149,-35.27555991189699,67
65.84246197305667,-33.51031218325215,65
63.82741430183143,-30.487555643954398,61
60.16519828271387,-28.433113269533035,57
56.303588967945856,-25.56454381620816,53
52.45034619295327,-21.89617032633931,50
49.517389578139145,-17.101772991641877,46
45.82460609888841,-12.855356159597818,42
42.03641874916797,-8.307776105403287,39
39.14033826579524,-2.918296916949951,36
36.36329185522539,2.2686540060431626,33
33.59114050040937,7.191521866550259,32
32.592939605617026,12.96759529456339,30
30.911194816612692,17.19014396033677,27
28.21527314531201,20.356748931025823,27
28.054745174159066,25.26674139012387,27
28.209501921501698,29.106201834452392,26
27.467396743046702,31.318288716414536,26
27.469754161196114,33.67511271317532,26
27.551891184093382,35.44143481463624,26
27.6213409709174,36.68668881107798,28
29.45427961257862,38.612830037123494,28
29.70526935000931,38.33715035940062,30
31.503290338598298,38.94650324938781,32
33.487624705563256,38.771023642156464,34
35.46332499054177,37.8304813968432,38
39.19409266697641,37.37794263740665,40
41.335597143404584,34.59076196842838,44
45.01895336555125,32.59873476061035,47
47.9931851905082,29.223151412206484,50
50.848108438744326,25.47481016840144,55
55.46099889167181,22.619289157474114,58
58.49870555656357,17.725390703277903,63
63.08998771499829,13.835990975953239,67
66.98097988603942,8.71566594023091,68
68.08440185549203,1.7363260949291057,72
71.51755447685703,-2.431629427970987,75
74.39114061863498,-7.203488357374247,77
76.29620435178073,-12.431592725812203,79
78.08814473626448,-17.09290309939043,81
79.88835712298626,-21.223791629879674,82
80.81683409247832,-25.486934504844054,83
81.65292746924139,-29.03511732977728,82
80.72211419850512,-33.01326901022783,83
81.38162817191996,-34.59806898116165,82
80.50136923196717,-36.93613425335452,81
79.44047323691102,-38.39099399948267,80
78.39196131483546,-39.01638732637596,78
76.48241205402083,-39.555323922863096,77
75.38103794071827,-38.68754526165982,75
73.51803051536668,-38.05703950485142,71
69.78764204510053,-37.94575442952176,68
66.74304164839819,-35.942256729424386,65
63.833223155444706,-33.159989374557234,62
60.96404273901974,-29.91918595247226,58
57.22358612539977,-26.899983741579,55
54.279205992589176,-22.70187432279699,50
49.6732406168562,-19.420088975078368,47
46.65089024443111,-14.215430113949566,43
42.96347331107201,-9.575741917122206,40
40.08081979598778,-4.209927137731203,36
36.41285812939734,0.41656476901262196,33
33.53166532786429,5.753621819371522,32
32.53684561634043,11.941811694930983,30
30.869850204994396,16.471952346327136,28
29.077628335937348,20.387134426114514,26
27.25114443928597,23.953004422194763,26
27.19179968957287,28.346302834770718,25
26.447368065717747,31.173758389052626,25
26.470977602977847,33.996271140778404,26
27.462791306079268,36.620787126886086,26
27.653761692273257,37.661914742816876,26
27.70880675434587,38.25853082144509,27
28.626273286864038,39.18061668988751,29
30.53299992492541,40.065682507726144,30
31.64656484296944,39.46792682239274,33
34.41142139961983,39.555273034280965,35
36.47448847537842,38.076630479807044,38
39.30408042409705,36.611461276546926,42
43.102539892137266,34.9665465040361,45
46.1006674294634,31.748071245938323,49
49.85476970500588,28.623203632831682,52
52.796896673438376,24.33382207509033,56
56.5081636609116,20.457979610913696,60
60.31108462909883,16.17111988884309,64
64.1090770767345,11.492364018019318,67
67.00153368179706,5.994387937988235,69
68.88302988782499,0.19976166713963064,73
72.43544204254692,-3.8104621201233826,75
74.43531925612098,-9.101315161429186,77
76.23443910944896,-13.901489676134833,79
78.03074674641037,-18.13989817175169,81
79.84627771445363,-21.954393618961667,82
80.78711231324237,-25.997504912036177,82
80.74091781337364,-29.91771585338855,82
80.59978939970904,-32.820501581446614,82
80.48476888435697,-34.86580421970074,82
80.40214473044647,-36.29256962547076,81
79.45298047142589,-37.813072806469584,79
77.52212943327132,-39.11992731463241,78
76.39163099130079,-38.813521548528186,76
74.50641182323416,-38.57313858672512,73
71.65142494133629,-38.207968827133634,70
68.70364557080629,-36.834299056081555,67
65.78161725524083,-34.61633664280451,63
62.00017090882319,-32.31742184502966,60
59.026578660356186,-28.622450001978613,56
55.29147569218211,-25.163452494623332,52
51.47167372219143,-21.167042532591857,48
47.6620064475441,-16.68844278666079,45
44.76149347794305,-11.328475923907249,42
41.98296213809145,-6.159753363347253,38
38.31866395863651,-1.7779465680139728,34
34.53795746882365,2.8430378087426713,33
33.427864273828725,9.337387452982075,31
31.7599970237491,14.206604055602533,29
29.979431602793152,18.376375949259568,28
29.054440147945545,22.653013942051732,27
28.21905024691417,26.20607281214629,26
27.36747674728101,29.13141060137883,26
27.38360797347725,32.12590119712836,26
27.489413587552722,34.35995322733629,25
26.68627359320895,35.40765323153828,27
28.424636323480165,38.003342240888074,29
30.4721288731886,39.37651179307585,29
